id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm447135,Hunters of the Deep,MOVIE,Underwater exploration by oceanographers and geologists round the coast of Southern California and Mexico. Portrays many species and varieties of fish and mammals as well as ocean flora and rock formation.,1955,,64,['documentation'],['US'],,tt0048184,6.4,10.0,1.127,
tm216565,Hollywood My Home Town,MOVIE,Ken Murray narrates his 16mm home movies shot over 35 years in Hollywood.,1965,,45,['documentation'],['US'],,tt0411489,7.6,508.0,1.074,7.5
tm110147,The Second Coming of Suzanne,MOVIE,"Jared Martin plays an aspiring film maker obsessed with the idea of Christ as a woman, and tries to film his vision with Sondra Locke as his subject. 'Based' on a song by Leonard Cohen.",1974,R,90,['drama'],['US'],,tt0072130,4.7,739.0,1.021,3.7
tm83285,James Dean,MOVIE,"A dramatization of the story of legendary movie actor James Dean. The film's writer, William Bast, had roomed with Dean in the early '50s, when both were trying to break into films as actors, and was his lover for a time.",1976,PG-13,94,['drama'],['US'],,tt0074708,6.0,308.0,1.004,5.2
tm86190,Leadbelly,MOVIE,"The life of Blues and folk singer Huddie Leadbetter, nicknamed Leadbelly is recounted. Covering the good times and bad from his 20s to 40s. Much of that time was spent on chain gangs in the south. Even in prison he became well known for the songs he had composed and sung during and before the time he spent there.",1976,PG,126,"['drama', 'music']",['US'],,tt0074781,7.2,853.0,0.981,6.3
tm104594,Pieces of Dreams,MOVIE,A young priest questions his faith after he falls in love with a social worker.,1970,PG-13,100,['drama'],['US'],,tt0066222,5.0,326.0,0.969,
tm107584,Karamoja,MOVIE,"The filmed record of an expedition to the African interior, with scenes of animal life and native customs and practices.",1963,,63,['documentation'],['US'],,tt0229507,6.2,40.0,0.952,3.0
tm107560,No Substitute for Victory,MOVIE,John Wayne hosts this video which was produced during the Vietnam War when the Communist threat was at its height.,1970,G,73,['documentation'],['US'],,tt0066157,5.8,115.0,0.93,4.3
tm154808,Wacky Taxi,MOVIE,A man struggling to support his family on the meager wages of his menial job has always dreamed of running his own business. He transforms an old Cadillac into a taxi and faces many challenges trying to run his own taxi services. The interesting people he meets while driving around the city adds to the fun and excitement.,1972,G,80,"['comedy', 'family']",['US'],,tt0153620,3.6,133.0,0.881,4.0
tm95065,Naked Gun,MOVIE,"Don Pablo Salazar steals a fortune in jewels from an Indian tribe and an Aztec medicine man puts a curse on the jewels until they are returned. Years later, an American insurance man promises to deliver the Salazar fortune to the rightful heir...",1956,,69,['western'],['US'],,tt0049539,6.7,228.0,0.87,8.3
tm112111,Kidnap,MOVIE,"This crime drama follows Italian police commissioner Caprile (Henry Silva) as he races to rescue the 6-year-old daughter of an important businessman. Also hoping to save her is Frank Salvatore (Gabriele Ferzetti), the old-school Mafia don accused of the crime. Caprile leans on a low-level thug (Philippe Leroy) for information and is led to Salvatore, who considers children to be off-limits as targets and hopes to restore his reputation",1974,,90,"['action', 'thriller', 'drama', 'crime']",['IT'],,tt0195699,5.2,86.0,0.744,2.0
tm16541,Killers Three,MOVIE,"America's DJ Dick Clark and Robert Walker Jr. star as two country boys who decide to rob a pile of cash from a bootlegger, assisted by the man's restless wife (Diane Varsi). But the heist doesn't go as planned and takes a tragic turn. The trio of would-be thieves then takes off for California, but with the police already on their tail, it's clear that a trail of blood and death is going to follow them all the way there.",1970,PG,88,"['action', 'crime', 'drama']",['US'],,tt0063184,4.7,189.0,0.743,4.0
tm89413,The River Niger,MOVIE,"An intimate look at life in the ghetto: Johnny Williams is a house painter who moonlights as a poet, struggling to financially and emotionally support his cancer-ridden wife Mattie. But times are tough and the poverty-troubled streets are even tougher, and it takes every ounce of Johnny's love and courage for the couple to make it through their strife, finding redemption in the River Niger.",1976,R,105,['drama'],['US'],,tt0075145,6.1,277.0,0.741,7.3
tm45455,Three on a Spree,MOVIE,"A young man will inherit a huge fortune--8 million pounds--but to qualify, he must spend a million pounds in just two months. Easy to do? That's what you think!",1961,,90,['comedy'],['GB'],,tt0055523,6.1,64.0,0.735,5.0
tm300565,It’s a Revolution Mother,MOVIE,"This documentary depicts the wild swinging youth scene of the turbulent 60's, with in-depth footage of hippies doing a protest march against the Vietnam war in Washington, D.C., a rowdy New Jersey biker club called the Aliens letting it all hang out, and kids having themselves a groovy good time at a funky Florida rock festival.",1969,,73,['documentation'],['US'],,tt0261754,6.6,52.0,0.665,
tm76489,Portrait in Terror,MOVIE,A plan to steal a valuable work of art leads to murder.,1965,,81,"['thriller', 'horror', 'crime']","['US', 'YU']",,tt0131543,4.6,182.0,0.656,4.8
tm405214,Money Talks,MOVIE,"From Allen Funt, the creator of TV's ""Candid Camera."" The hidden camera is pointed at people dealing with money in all sorts of human and, often, hilarious circumstances.",1972,PG,81,"['comedy', 'documentation']",['US'],,tt0185509,5.8,57.0,0.623,3.0
tm38318,Secret of Deep Harbor,MOVIE,"A reporter learns that his girlfriend's father, an old sea captain, is being paid by the mob to transport gangsters out of the country.",1961,,70,"['thriller', 'drama']",['US'],,tt0055424,5.2,79.0,0.621,1.0
tm55854,Mary Had a Little...,MOVIE,A theatrical impresario tries to win a bet with a psychiatrist over the production of a perfect baby.,1965,,83,['comedy'],['GB'],,tt0055149,4.7,67.0,0.6,
tm688690,Hollywood: The Great Stars,MOVIE,Host Henry Fonda follows the creation of the star system with Mary Pickford in the Silent Era through its demise in the early Sixties.,1963,,51,"['history', 'documentation']",['US'],,tt0853119,4.8,105.0,0.6,
tm229913,Portrait of an Escort,MOVIE,"Jordan West is a divorcée who moonlights at a professional dating service to make ends meet. But her secret job causes gossip among her neighbors and trouble at the real estate office where she works in the daytime, while her teenage daughter is the only one who remains oblivious to her mother's night job. When Jordan tries to quit her escort profession, she finds herself harassed by her boss/madam, Mrs. Kennedy, and then stalked by an unknown former client.",1980,,100,"['drama', 'thriller']",['US'],,tt0081360,5.9,65.0,0.6,
tm121545,My Father's House,MOVIE,"Recovering from a heart attack, a workaholic editor recalls the simple days of his youth. Robertson adds an emotional center to this messy, flashback-filled 'heavy' dramatic piece. Plenty of co-star talent.",1975,,95,['drama'],['US'],,tt0073425,7.7,59.0,0.6,
tm11952,Incident in an Alley,MOVIE,"A policeman is accused of manslaughtering a 14-year-old boy but is acquitted of all charges. Still, he feels a lot of guilt and begins to doubt if he really is innocent after all.",1962,,83,"['drama', 'crime']",['US'],,tt0056098,5.6,144.0,0.6,3.1
tm184136,The Optimists of Nine Elms,MOVIE,"A retired entertainer makes his living as a street musician on the streets of London. Two young children befriend the old musician, brightening his otherwise colorless life",1973,PG,110,['drama'],['GB'],,tt0070488,6.6,536.0,0.6,6.5
tm13836,The Jesus Trip,MOVIE,"When the police discover that their motorcycles are concealing heroin, Waco (Robert Porter) and his motorcycle gang hides out in a desert convent. A highway patrolman (Billy 'Green' Bush) hunts down the gang after they kidnap a nun, Sister Anna (Tippy Walker) and flee the convent. Soon Waco and the young nun fall in love and she is forced to decide whether or not to leave the church for him. (alfiehitchie)",1971,,84,"['action', 'drama']",['US'],,tt0067268,5.8,95.0,0.6,7.0
tm108158,Winning of the West,MOVIE,A singing territorial ranger (Gene Autry) spots his younger brother in an outlaw gang.,1953,,57,"['western', 'drama']",['US'],,tt0046553,6.4,101.0,0.6,5.0
ts21408,Twin Peaks,SHOW,The body of Laura Palmer is washed up on a beach near the small Washington state town of Twin Peaks. FBI Special Agent Dale Cooper is called in to investigate her strange demise only to uncover a web of mystery that ultimately leads him deep into the heart of the surrounding woodland and his very own soul.,1990,TV-MA,52,"['drama', 'crime', 'thriller']",['US'],3.0,tt0098936,8.8,201646.0,98.705,8.3
ts22504,Star Trek: The Next Generation,SHOW,"Follow the intergalactic adventures of Capt. Jean-Luc Picard and his loyal crew aboard the all-new USS Enterprise NCC-1701D, as they explore new worlds.",1987,TV-PG,46,"['scifi', 'action', 'drama']",['US'],7.0,tt0092455,8.7,124387.0,145.5,8.323
ts19522,Cheers,SHOW,The story about a blue-collar Boston bar run by former sports star Sam Malone and the quirky and wonderful people who worked and drank there.,1982,TV-PG,30,"['comedy', 'drama']",['US'],11.0,tt0083399,7.9,57338.0,81.821,7.618
tm128131,Raiders of the Lost Ark,MOVIE,"When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.",1981,PG,115,['action'],['US'],,tt0082971,8.4,976566.0,52.539,7.922
tm1217553,Top Gun,MOVIE,"For Lieutenant Pete 'Maverick' Mitchell and his friend and co-pilot Nick 'Goose' Bradshaw, being accepted into an elite training school for fighter pilots is a dream come true. But a tragedy, as well as personal demons, will threaten Pete's dreams of becoming an ace pilot.",1986,PG,110,"['drama', 'action']",['US'],,tt0092099,6.9,465070.0,117.253,7.027
tm126571,Clue,MOVIE,"Clue finds six colorful dinner guests gathered at the mansion of their host, Mr. Boddy -- who turns up dead after his secret is exposed: He was blackmailing all of them. With the killer among them, the guests and Boddy's chatty butler must suss out the culprit before the body count rises.",1985,PG,94,"['comedy', 'thriller', 'crime']",['US'],,tt0088930,7.2,100531.0,27.54,7.2
tm140316,Indiana Jones and the Last Crusade,MOVIE,"In 1938, an art collector appeals to eminent archaeologist Dr. Indiana Jones to embark on a search for the Holy Grail. Indy learns that a medieval historian has vanished while searching for it, and the missing man is his own father, Dr. Henry Jones Sr.. He sets out to rescue his father by following clues in the old man's notebook, which his father had mailed to him before he went missing. Indy arrives in Venice, where he enlists the help of a beautiful academic, Dr. Elsa Schneider, along with Marcus Brody and Sallah. Together they must stop the Nazis from recovering the power of eternal life and taking over the world!",1989,PG-13,127,['action'],['US'],,tt0097576,8.2,763526.0,40.093,7.836
tm168802,Indiana Jones and the Temple of Doom,MOVIE,"After arriving in India, Indiana Jones is asked by a desperate village to find a mystical stone. He agrees – and stumbles upon a secret cult plotting a terrible plan in the catacombs of an ancient palace.",1984,PG,118,['action'],['US'],,tt0087469,7.5,496591.0,39.691,7.292
ts2996,"Beverly Hills, 90210",SHOW,"Follow the lives of a group of teenagers living in the upscale, star-studded community of Beverly Hills, California and attending the fictitious West Beverly Hills High School and, subsequently, the fictitious California University after graduation.",1990,TV-14,47,"['drama', 'romance']",['US'],10.0,tt0098749,6.5,35368.0,122.244,7.47
tm116000,Ferris Bueller's Day Off,MOVIE,"After high school slacker Ferris Bueller successfully fakes an illness in order to skip school for the day, he goes on a series of adventures throughout Chicago with his girlfriend Sloane and best friend Cameron, all the while trying to outwit his wily school principal and fed-up sister.",1986,PG-13,103,['comedy'],['US'],,tt0091042,7.8,365287.0,26.04,7.621
